gene name	Scaled_TPM	group number
cutl-13	0.509149704771625	3
ins-10	0.50915117436459	3
abu-12	0.509320410048225	3
gst-25	0.509890823525376	3
Y57G11B.5	0.509952452149731	3
F46F2.4	0.510329501126283	3
grl-26	0.510376372921963	3
F11C1.4	0.5104059584151	3
F40G9.6	0.511085119570719	3
F59A3.13	0.511148057281961	3
F21H7.3	0.511345331846817	3
W02D7.8	0.511495041942635	3
M05D6.1	0.512109959761873	3
col-33	0.512659136735267	3
grh-1	0.512744450736848	3
dpy-8	0.512773307287304	3
K12H6.7	0.512817818844213	3
sdz-4	0.513308317505258	3
npr-17	0.513571388044831	3
T10H9.1	0.513843774529605	3
maph-9	0.513906560384963	3
T16H12.13	0.513926141247272	3
C54G6.8	0.513970906200957	3
K02A2.5	0.51423246718602	3
pes-8	0.51439499340907	3
Y47D7A.9	0.515096086865672	3
hrg-2	0.515678265583618	3
sdz-33	0.51569750139195	3
T22G5.1	0.515947365559273	3
pitr-5	0.516318163920784	3
F59D6.1	0.516720696402187	3
F49H6.13	0.517230087658117	3
ZK112.5	0.517485006215542	3
C31G12.4	0.517767718175385	3
ZK757.2	0.518062602793427	3
lron-13	0.518677157676678	3
Y71H2B.8	0.519446481538758	3
T16G1.4	0.519766752484699	3
C38D9.2	0.519920844207311	3
B0207.9	0.520041873547171	3
scrm-8	0.520106885500329	3
C25F6.8	0.520126030755547	3
Y82E9BL.5	0.520578320241796	3
C17H12.37	0.520950795642936	3
ZK930.7	0.520962881912576	3
F54H5.14	0.521311715804903	3
T06E6.15	0.52138053215158	3
nhr-275	0.5214617985608	3
ptr-4	0.5215662934343	3
T19D7.7	0.521674250691343	3
T01D3.3	0.521922178194204	3
Y67D8C.22	0.522552240088126	3
Y54G2A.13	0.522611580873186	3
dpy-1	0.522640919343506	3
math-31	0.522888021860998	3
K01B6.4	0.52293809896191	3
Y59H11AM.1	0.522951004313486	3
ceh-24	0.523794979319648	3
ZK678.3	0.524038904548967	3
F01D5.6	0.524838765421294	3
T01C8.3	0.524974850241384	3
C09H10.9	0.525311041953119	3
F41F3.1	0.525638979160226	3
acs-10	0.525677370185735	3
M04F3.3	0.526357307035888	3
F14D7.10	0.526678649469769	3
ZK856.18	0.526714506259432	3
grd-15	0.526997806793745	3
zipt-22	0.527103764104648	3
lron-2	0.527427973807011	3
F31B12.4	0.527598766718767	3
clec-94	0.528228018975216	3
M162.5	0.528588404056383	3
ZC449.2	0.528722967848777	3
M03E7.1	0.528736855174858	3
W05B10.4	0.52874046891619	3
F56B3.6	0.529124324469115	3
mam-4	0.529425287625551	3
F58D12.3	0.529451824220476	3
F32H2.11	0.529922878739612	3
C05D12.5	0.530014194962271	3
basl-1	0.530161810873023	3
T05C12.4	0.530188823356919	3
rga-6	0.530253023872834	3
R53.8	0.531152478000171	3
nspc-15	0.53131762650323	3
mig-17	0.531448622552525	3
F25E5.7	0.53146253260978	3
fbxa-18	0.531478232539885	3
W04H10.2	0.531591520545212	3
twk-40	0.531789795143217	3
mksr-1	0.532533436261141	3
B0244.9	0.532787916068455	3
bath-47	0.533162238157147	3
B0403.6	0.533324687980111	3
R04B5.6	0.533363102188939	3
K01D12.8	0.533440057381025	3
Y43F8A.5	0.533440798618	3
egl-23	0.533479884611334	3
fbxa-112	0.533649994323584	3
F23B2.7	0.534082158929039	3
C05E11.6	0.534519558339273	3
Y47D7A.12	0.535517503020864	3
C03C10.2	0.535610613874128	3
R10E4.3	0.535935099354225	3
K11D12.8	0.536798702182921	3
fbxa-188	0.537088733918901	3
ZC21.8	0.537298752420639	3
acbp-7	0.538518056390026	3
H32K21.1	0.53953338423951	3
twk-2	0.540129685999804	3
F38A1.9	0.540165386753292	3
glt-7	0.54140347645965	3
W03C9.1	0.541642732706617	3
sre-36	0.541992047584238	3
fbxb-60	0.543476117470678	3
lagr-1	0.544437188753577	3
VZK822L.2	0.544943529378664	3
sknr-1	0.544975978468472	3
C42C1.2	0.545098819066956	3
srx-118	0.546606191260914	3
ets-10	0.54665843425237	3
cutl-25	0.546717567413657	3
F26F12.4	0.547070698486606	3
mpst-4	0.547121552628176	3
T05C7.4	0.547200880549237	3
K04A8.20	0.547468696294647	3
F08G2.8	0.547822121522481	3
bcc-1	0.549473211538466	3
C25F6.6	0.549544229313237	3
frpr-8	0.549626187503576	3
C13A2.3	0.55005159670342	3
T16A9.3	0.55025530752764	3
C16C4.17	0.550286083039369	3
twk-6	0.550673235312321	3
T24E12.5	0.550852184670905	3
cutl-9	0.5508948263303	3
Y45F10C.6	0.551249165277703	3
F41G4.8	0.551355532983079	3
best-16	0.551676338914726	3
nhr-147	0.551768013426919	3
kcnl-4	0.552221036135794	3
pqn-98	0.552606145466981	3
sup-10	0.552709378609204	3
otpl-1	0.5529889182961	3
ZC376.1	0.553219279623795	3
ptr-10	0.553262772641471	3
sfxn-1.1	0.554077018853276	3
btb-18	0.554216680421232	3
fbxc-8	0.55431604088073	3
ceh-2	0.554392198430754	3
T10B5.10	0.554753438291998	3
ttr-56	0.554805641720966	3
T13C5.3	0.554833968363181	3
moa-1	0.555079589703143	3
C30B5.7	0.555264074590211	3
W10G6.1	0.555335289951538	3
Y43F8B.15	0.555418369160039	3
rhr-2	0.55554135542324	3
F32D1.3	0.55557971023866	3
pqn-97	0.555889674687599	3
Y18D10A.21	0.556471820070011	3
cdh-10	0.557677242956771	3
F25D1.3	0.558000613186522	3
D1081.12	0.558755363737369	3
F23A7.5	0.558897422888262	3
ZK673.5	0.559139320394752	3
F58D2.5	0.559173833719467	3
F54B11.11	0.55933846686799	3
C45G9.8	0.559936544204184	3
C26B2.8	0.559998164746873	3
mec-3	0.560070033480254	3
K09E2.2	0.560115141025639	3
scrm-6	0.560957396557284	3
K09G1.2	0.561007993738129	3
C10A4.3	0.561164418150237	3
F58B4.6	0.561339318491574	3
C55C3.4	0.56150625776617	3
lys-5	0.561598379058957	3
T28B4.4	0.562185636698593	3
Y52E8A.1	0.562288362995735	3
gasr-8	0.562558732498773	3
fbxa-9	0.562891893705313	3
clec-118	0.562892508162046	3
ZC395.4	0.562903560465029	3
wrt-1	0.56335499541461	3
F40G9.18	0.563435958870843	3
srw-115	0.563444462215137	3
str-146	0.563542829959339	3
srsx-27	0.563805816008905	3
fbxa-23	0.563945847575451	3
D1007.18	0.563981533608167	3
cut-4	0.56452362491284	3
Y37D8A.5	0.566514850351656	3
T16G1.18	0.566900411573237	3
C54G4.2	0.566951238244726	3
sto-6	0.567079661235211	3
R10F2.4	0.56721763225057	3
M01B2.13	0.567705846925245	3
col-45	0.567723569652974	3
npr-31	0.568094909027776	3
C38C6.3	0.568222389144618	3
glb-27	0.568764357286479	3
F33D11.2	0.569007126442142	3
B0218.5	0.570938879832475	3
ZK1053.3	0.571110022664989	3
F58E6.6	0.571446046988928	3
F33H2.8	0.571512652606107	3
scvp-1	0.571527527433013	3
Y47G6A.13	0.571773574034588	3
ZK105.13	0.572011049194218	3
K09C8.8	0.573054217348279	3
ZK616.61	0.573288181301314	3
npr-10	0.573352108628701	3
Y102A11A.1	0.573689125186046	3
C05C12.1	0.5745875551515	3
VB0395L.1	0.574696931687227	3
ubc-23	0.57477157932728	3
nceh-1	0.575060374443285	3
Y25C1A.14	0.575183698803255	3
set-33	0.575386256442562	3
C30B5.17	0.575595885520293	3
C08E8.1	0.576463335243054	3
tbx-11	0.576870239279636	3
Y37H2C.1	0.577009314687041	3
W07G1.7	0.577133526499139	3
Y46D2A.3	0.577439444184138	3
ztf-2	0.577784736472993	3
stg-1	0.57784492351383	3
pals-39	0.578427758299451	3
W10C4.1	0.578827293784938	3
Y17G7B.19	0.578993574875518	3
T23F4.2	0.579103235904879	3
T03F7.5	0.579927212600959	3
F55D12.6	0.580397077813264	3
B0280.2	0.580403827845709	3
ZC443.2	0.58041600221664	3
epac-1	0.581198570250514	3
cfz-2	0.582448264462782	3
F42A9.9	0.58247198724216	3
T26E3.5	0.58248310399204	3
cwn-1	0.582491987109118	3
W03F9.4	0.583040232323245	3
T11F8.4	0.583391027771448	3
dyf-11	0.583572887249806	3
mgl-3	0.584766231495231	3
F14D7.7	0.584799092905319	3
tag-180	0.58481231155957	3
C17A2.4	0.585121598762052	3
Y105C5B.3	0.58551306325688	3
Y54E2A.5	0.585814554849109	3
col-99	0.586238982088854	3
D2089.3	0.58629621529418	3
lgc-50	0.586700844012291	3
C06A1.7	0.58748731317966	3
R02C2.1	0.587632460025764	3
twk-14	0.587700781889848	3
col-174	0.588149803139996	3
R07H5.16	0.588423398808183	3
K03H6.1	0.588690693833303	3
C39B10.7	0.588885011939093	3
Y6D1A.2	0.589640958070478	3
F25H5.7	0.589888731188233	3
C32B5.18	0.590243992905465	3
ZK354.3	0.59048991053272	3
grl-7	0.59050457880083	3
cutl-29	0.591033542113063	3
Y116F11B.2	0.591075698199854	3
sad-1	0.591246663409882	3
R04A9.1	0.591527783217073	3
K01A2.4	0.591668140345882	3
odr-1	0.591884885118477	3
clec-169	0.592138328891007	3
spe-42	0.592342462502843	3
F56D5.3	0.592360795162742	3
kvs-1	0.592471081889042	3
T27A8.5	0.592729314371908	3
gar-1	0.592790176593325	3
lge-1	0.59310775646178	3
acs-15	0.593431005120549	3
C34B4.5	0.593605994221777	3
Y39E4A.1	0.593658312999784	3
W09H1.4	0.593673674154584	3
ZK662.5	0.593994442827564	3
B0222.1	0.594438160853309	3
pho-12	0.594865911093999	3
F54D5.17	0.595361666112026	3
ZK596.3	0.595873921832925	3
grd-1	0.5959880039199	3
T23E7.6	0.596325018509133	3
jmjd-3.2	0.596582097284748	3
F22E5.20	0.597374398051998	3
R03H10.7	0.597701029980521	3
sfxn-1.2	0.597941311142978	3
C41D11.10	0.598284421014831	3
F28A10.7	0.598480949826709	3
srx-77	0.598645628811123	3
W05E10.5	0.599143810108715	3
nhr-209	0.599163091156032	3
F14F3.4	0.599936311372072	3
Y2H9A.6	0.600577566275443	3
twk-13	0.600736610264836	3
F59C6.3	0.60081167129298	3
unc-75	0.600908188413333	3
glb-14	0.601387979500122	3
F19C6.3	0.60140689536665	3
clp-6	0.60174898410559	3
F16H6.9	0.601970871951805	3
gpa-11	0.602204135778305	3
nhr-277	0.602526921003933	3
C45G7.4	0.602968104172615	3
F20A1.2	0.602974231669352	3
twk-16	0.603097701513612	3
Y18D10A.22	0.604247032205618	3
Y48G1BM.7	0.604289112022308	3
R11E3.2	0.604453184359113	3
glb-33	0.604542381213559	3
Y22D7AL.11	0.604648892061856	3
ceh-8	0.604799021443811	3
C17H11.1	0.605466783051702	3
oig-5	0.606325951296665	3
T10D4.1	0.606509786589876	3
Y37E11AL.6	0.606582976416567	3
kin-26	0.606717755006244	3
F59H6.15	0.607371275840011	3
F02A9.1	0.607599785758379	3
cyp-13A7	0.608977978981173	3
jkk-1	0.609458239182347	3
nhr-127	0.60962370661193	3
F31F6.2	0.610022552212847	3
Y57A10C.11	0.610148758880327	3
fbxa-6	0.610540830329732	3
acr-8	0.610716898408821	3
nlp-46	0.610815089688264	3
alr-1	0.610849677643526	3
M176.9	0.610860599904728	3
C54C8.4	0.611441921241026	3
ZK455.5	0.611464144459528	3
hpo-36	0.611472607195795	3
R01E6.7	0.611620610545573	3
fbxb-38	0.611702044562402	3
frpr-4	0.612015221930688	3
F36H5.13	0.612832752661605	3
C06C3.8	0.612844955708112	3
nep-21	0.612911950183481	3
F56D2.3	0.613083759418971	3
srd-32	0.614042050253383	3
F56A8.8	0.614169917270644	3
Y40H7A.11	0.614477692986395	3
C36H8.1	0.614707764475587	3
K04G2.12	0.615151281624919	3
col-3	0.615261546695714	3
W02B12.13	0.61531569387536	3
otpl-6	0.615681642930013	3
math-34	0.615976638970592	3
srx-7	0.616002753443305	3
C08G5.6	0.616208656987024	3
C06A6.7	0.616302793578503	3
C53C11.5	0.616613326290077	3
C08B6.3	0.617123600945136	3
F20B6.5	0.617264360569026	3
Y25C1A.2	0.617518816841133	3
Y67A10A.9	0.617568394928626	3
nas-22	0.618034384380917	3
W01C9.2	0.618325421904741	3
gbb-1	0.618342443844012	3
ins-22	0.618425019202015	3
F42G4.5	0.618555820297164	3
Y47G6A.30	0.618568431267831	3
ZK938.11	0.618941067870237	3
dhs-31	0.619528500418192	3
C31H2.3	0.619575820994884	3
nlp-43	0.619702747502331	3
nhr-139	0.620100527753368	3
drag-1	0.620309441622208	3
T08G11.3	0.620360362103081	3
T20F5.5	0.620622591637092	3
npax-1	0.621496538080109	3
Y81B9A.2	0.621915101999127	3
Y73C8C.4	0.622191316048908	3
fipr-29	0.622221653188707	3
T07E3.2	0.622811037203735	3
rom-2	0.622863497847134	3
Y73F8A.12	0.623267004453749	3
clec-137	0.623836899463419	3
C18D1.2	0.624210040014091	3
F19H6.6	0.624307488744778	3
Y60C6A.1	0.624674468359652	3
cyp-35A3	0.624909607627804	3
W02D7.11	0.625174073953392	3
F38H4.5	0.62523776542048	3
pqn-32	0.625446490457281	3
dmsr-6	0.625936083612654	3
AC7.3	0.626361843788356	3
C42D4.13	0.626693814985393	3
W09G12.6	0.626782299016687	3
C40A11.6	0.626788934366539	3
cdh-8	0.627012648890035	3
F22E5.1	0.627405494399037	3
C46C2.3	0.627739916012917	3
F44E2.4	0.627754300839877	3
dpy-3	0.627904446650796	3
hot-8	0.628185297587386	3
mps-1	0.628447838780607	3
M7.7	0.628657138749676	3
snf-7	0.628780487575245	3
Y106G6D.4	0.629373649306488	3
fbxa-50	0.629594561485548	3
let-756	0.629751472097912	3
F08A8.8	0.630199406098364	3
Y18H1A.1	0.630363034008557	3
M02F4.1	0.630418679624679	3
clec-193	0.63079150819781	3
ZK994.6	0.631099712683635	3
irld-1	0.631345776623515	3
F58A3.3	0.631448501608457	3
Y45F10D.14	0.631507293755147	3
pmp-4	0.631655353398514	3
octr-1	0.6324145276503	3
nphp-4	0.632504199730689	3
degt-1	0.632531879868601	3
F29G6.1	0.632623871666347	3
fbxa-21	0.632825550317081	3
ceh-63	0.63343509312611	3
F15A4.5	0.63366777599294	3
C54D1.7	0.633971810683515	3
Y55F3AM.14	0.634012005007718	3
T20F7.3	0.634583874199584	3
B0462.4	0.634647715993091	3
K03A11.4	0.63472157764036	3
C52E2.4	0.635033447005391	3
Y37H9A.5	0.635142093906852	3
F55C12.6	0.635466749327767	3
col-54	0.635491065514232	3
F47B10.4	0.635664339043338	3
Y69H2.1	0.636214118246873	3
ZC434.10	0.636229990367482	3
magu-3	0.636360609467386	3
F27E5.9	0.63736875712408	3
ZK180.7	0.637421955820512	3
F10G2.2	0.637726702310947	3
nhr-52	0.637797552803009	3
cho-1	0.637927160094503	3
ckr-2	0.637951199012446	3
Y50C1A.2	0.638023789599987	3
F53F4.15	0.638110173641775	3
F44G3.7	0.638425842023044	3
asp-8	0.638492101674123	3
Y67D8C.7	0.638930987187246	3
F29B9.7	0.639043850437164	3
Y73F8A.14	0.639086236856241	3
F15D4.5	0.639946744064778	3
rap-3	0.640395650646179	3
ZK563.2	0.640423447956564	3
F13E9.13	0.640554552311394	3
lgc-55	0.64099468022193	3
fbxa-118	0.641389677181515	3
Y17D7B.2	0.641677816674273	3
T28F4.8	0.641728162999482	3
clp-3	0.641856415272269	3
Y51H7C.8	0.642039976460113	3
Y69E1A.8	0.642112214900725	3
bli-5	0.642870784352634	3
pqn-71	0.643104799124553	3
npr-24	0.643269474438604	3
T11F8.5	0.643344620873682	3
sdz-15	0.643410242055892	3
C18A11.2	0.643432374411959	3
glb-9	0.643589567488702	3
abu-6	0.645843887215765	3
ZK353.2	0.646097145103774	3
fbxb-35	0.64716077101105	3
T05C3.2	0.647230844289779	3
F46G11.1	0.647505419490785	3
F47E1.1	0.647631842329186	3
oac-31	0.647967661201895	3
C14A6.8	0.648160221710357	3
M110.7	0.648995092769004	3
srw-10	0.649157112415837	3
F36H12.17	0.649408951126407	3
Y39E4B.11	0.650092042650209	3
fbxa-157	0.650273409337302	3
K04C2.7	0.650289500182711	3
dop-5	0.650399429541564	3
nhr-235	0.651429466889754	3
nas-15	0.651495887129314	3
F43E2.6	0.651684130593312	3
comt-5	0.651734787064403	3
K10B4.1	0.653059453359581	3
R13A1.10	0.653436923203657	3
ZK563.7	0.653578941389445	3
R07E5.6	0.653960024410779	3
ZK675.4	0.65435364534778	3
F35C11.7	0.654606913695372	3
C17D12.5	0.65494641336751	3
T04C12.9	0.65531295986617	3
F11E6.10	0.655324158440117	3
ZK616.1	0.655478598920178	3
C18G1.6	0.65566279628505	3
fbxc-19	0.655777683019087	3
B0222.15	0.65589481177317	3
R10E8.3	0.656344383541426	3
F15E6.9	0.656952256383242	3
C06E2.9	0.657227153974846	3
best-4	0.65800359806703	3
BE10.5	0.658462324914073	3
clec-180	0.658571407627399	3
his-45	0.658641529571082	3
ZC123.1	0.658764173893376	3
arrd-1	0.659175966399879	3
gnrr-3	0.659239594278739	3
C16D2.2	0.659467297138271	3
C34C6.3	0.659709429097855	3
F40H6.5	0.659793473703325	3
R07B1.11	0.660108487172664	3
swt-5	0.660656331006856	3
twk-43	0.660888155916371	3
F13B6.3	0.66094451476855	3
glb-11	0.661384383831051	3
glt-4	0.66164151479262	3
pals-31	0.661710729505418	3
Y46H3D.1	0.662048050560217	3
ptr-16	0.662329676565476	3
F57C9.6	0.662421536549614	3
F33D11.16	0.662490436844795	3
T25B9.4	0.662871760245834	3
F55D10.4	0.662988301676164	3
lipl-3	0.663000553763396	3
ZK622.5	0.663105648379461	3
cog-1	0.663217483485101	3
F58D5.3	0.663648450234826	3
C10C6.3	0.663752685974668	3
npr-28	0.664368255356586	3
F49F1.8	0.66647781162521	3
M153.2	0.667364130113952	3
R57.2	0.667935441665691	3
T28A11.2	0.668284771483022	3
Y38H6C.9	0.668797409553873	3
C34E7.3	0.668999239482245	3
W02D7.12	0.669227846325185	3
nhr-60	0.669477981820375	3
parg-2	0.669566450630436	3
scrm-7	0.670083279899999	3
F10C2.7	0.670305029881078	3
F15D3.9	0.670615647368206	3
klp-17	0.671345574937084	3
phy-3	0.671658246676246	3
T08A9.13	0.671865457137326	3
F11E6.9	0.672010869163648	3
pcp-4	0.672673002623691	3
F28H1.4	0.673249569370702	3
unc-77	0.673332164754134	3
C09G5.7	0.673366327277979	3
Y47H10A.3	0.673762055102438	3
F38A5.6	0.673837118836323	3
F32D1.8	0.674418670699093	3
gst-9	0.67448281369063	3
C07E3.4	0.674704392487556	3
K10C9.7	0.675094336638147	3
F48C1.8	0.675102272254524	3
sre-15	0.675683146915122	3
Y48A6B.8	0.675924258903368	3
T08B2.15	0.676283314411125	3
clec-25	0.676430397712296	3
C41D11.6	0.677531386812833	3
tag-191	0.677934046452787	3
pqn-11	0.678272333489066	3
F59H6.2	0.678361891373394	3
F57F5.3	0.678655460743364	3
srt-43	0.678816425382022	3
Y40C7B.4	0.679384835634033	3
unc-6	0.681753006959918	3
bus-18	0.683113986813388	3
K09B3.1	0.683689111834935	3
F44F4.10	0.683895782614444	3
C50F2.5	0.684289444122585	3
ZC581.9	0.68455940444471	3
Y67A10A.7	0.684685847327844	3
C34E11.2	0.685016543462936	3
dyf-19	0.685942831995673	3
strm-1	0.686076815392014	3
nhr-120	0.686210129651403	3
Y113G7A.14	0.686225323797932	3
ZK742.7	0.686808311571283	3
T06D8.3	0.687373355060287	3
Y53F4B.62	0.688202206968322	3
F38A5.8	0.688263191140782	3
oac-8	0.688514483325747	3
unc-24	0.689337767084736	3
C36A4.10	0.689480788481974	3
W01D2.3	0.689501340946691	3
lhfp-4	0.689599350599469	3
cbn-1	0.689702065580271	3
cest-1	0.689855016410819	3
glo-2	0.689979382257177	3
Y45F10B.59	0.690474676484933	3
T22F3.7	0.690575352494251	3
K08C9.1	0.690942696822925	3
dyf-1	0.691764059446663	3
clec-95	0.691772063282834	3
H10D18.5	0.692085181255173	3
acr-15	0.692668928297855	3
C13C4.7	0.693006421580015	3
arrd-6	0.69330324199593	3
C07G1.15	0.693576218945937	3
C37C3.7	0.693582039164694	3
cbs-2	0.694265364012132	3
W06G6.20	0.694409137389744	3
srx-98	0.694601212003195	3
clec-96	0.694939959113073	3
npax-4	0.694995925810369	3
C35E7.3	0.695316614515162	3
nspc-1	0.695392802356166	3
trpl-5	0.695612981915015	3
Y23B4A.1	0.695623793848171	3
Y56A3A.41	0.696147591755612	3
eff-1	0.696903676111281	3
exp-2	0.697536933557509	3
ast-1	0.697730460795973	3
cdr-1	0.698053464897381	3
K08C7.4	0.698057199547084	3
F26C11.4	0.698081895866419	3
T06D10.3	0.698121132268504	3
ZC250.5	0.698409819256349	3
B0198.3	0.698636445029957	3
lgc-33	0.698689683567118	3
C49F5.5	0.699060759217324	3
Y75B7B.1	0.69914346614184	3
F47E1.2	0.699378397376808	3
R02F11.2	0.699389900743916	3
dhc-4	0.700404991893051	3
clec-264	0.700913590570241	3
fbxa-27	0.700921021306541	3
T25D3.3	0.701070966873461	3
Y53F4B.51	0.701105219055039	3
gcy-22	0.701700605033599	3
T26H5.14	0.701964362131431	3
C34C12.6	0.702099509338069	3
T06A4.1	0.702741644663502	3
fbxa-78	0.702951456066693	3
C39B10.1	0.703062664135843	3
R07B7.6	0.703230795351292	3
cfi-1	0.703274209963469	3
dos-3	0.703334370579047	3
ttx-1	0.70458696257173	3
frpr-15	0.704822389959785	3
xbx-3	0.704839634256754	3
try-3	0.704868040280249	3
C48B6.4	0.704957060113263	3
ZC239.14	0.705754819024317	3
F28E10.5	0.705965666144399	3
C18B10.6	0.705985460481117	3
B0244.4	0.706055293859684	3
T01B7.9	0.70632964667454	3
dlc-6	0.707032924238153	3
unc-130	0.707095838583986	3
W08F4.5	0.707671269228088	3
best-26	0.707687771927229	3
VC5.2	0.707796490151003	3
Y27F2A.11	0.708206809993826	3
ZC266.1	0.708499228517044	3
sri-5	0.708626747809854	3
F59A7.7	0.70955307186251	3
R10H10.4	0.709636380797382	3
T08B6.5	0.709731113080676	3
F59F5.7	0.70989660703334	3
unc-46	0.710341163213324	3
F58D2.4	0.710718747526204	3
C28H8.2	0.710980260920307	3
F36H1.3	0.711351570864942	3
F11D5.5	0.711366733543127	3
F31E9.3	0.711477460935107	3
srb-19	0.711776032372535	3
fbxb-36	0.712238472816339	3
spp-12	0.712817178417517	3
cutl-11	0.714130670506999	3
cyp-14A2	0.714311987378863	3
col-187	0.714416234360551	3
F34H10.5	0.714557670216631	3
D2096.13	0.714565818671135	3
ram-5	0.716058975171402	3
nlp-54	0.716098116605549	3
pqn-26	0.716430295654028	3
C27B7.6	0.716495424584134	3
ugt-40	0.717231718932305	3
lad-2	0.717283255900418	3
W07E6.3	0.717469074463673	3
lim-4	0.718321555714582	3
hsp-12.6	0.718566232335803	3
F43G6.16	0.718849392394094	3
M70.3	0.718915515022632	3
C23H4.8	0.719369556738908	3
cpna-4	0.719732742451025	3
H27M09.5	0.720543637859333	3
F21F8.5	0.720678496733461	3
dpy-2	0.720719705631732	3
fbxc-14	0.720931879625214	3
ncx-4	0.721469545261739	3
fbxa-219	0.721617884223805	3
F59B2.15	0.721806439907816	3
fbxa-85	0.722068655808951	3
Y53F4B.1	0.722086862172709	3
ZK470.6	0.722474115111741	3
sssh-1	0.722501185844873	3
des-2	0.722757828697596	3
grd-4	0.722848884822542	3
H25K10.1	0.723146432580374	3
F42C5.3	0.723672351777859	3
K10H10.10	0.723800875953654	3
Y46G5A.29	0.724166950218677	3
F46A8.11	0.724407727556362	3
F16H11.1	0.725096423559113	3
F36H9.7	0.726180302873628	3
F22E12.3	0.726562366146842	3
K11G9.1	0.72680026587537	3
AH9.6	0.727063070997859	3
F35E2.8	0.727440647201375	3
cfap-36	0.727493827750848	3
T23B3.6	0.727542084824906	3
F27C8.5	0.728022503540587	3
gst-34	0.728152133875078	3
Y39B6A.8	0.728389928083412	3
F45E6.1	0.728806178843285	3
T07A5.1	0.728808287552586	3
F11C7.7	0.729641582427992	3
K09B11.5	0.731047128429227	3
F58B4.2	0.731718855624134	3
K02C4.2	0.732549723509838	3
F08D12.12	0.732723248890232	3
Y38H6C.20	0.733111804156544	3
Y71G12B.32	0.733812336615714	3
fkh-8	0.734264072493385	3
T27F6.1	0.734311278636441	3
C41H7.1	0.734799757276802	3
dod-20	0.734981308345211	3
R17.3	0.735423802516863	3
fbxb-100	0.735854128774077	3
F59B2.12	0.736298858833189	3
Y71G12B.22	0.736335513552682	3
R13H9.5	0.736503798816794	3
cutl-19	0.736542455412208	3
C23F12.3	0.736603342924668	3
C26D10.4	0.736631133629552	3
nphp-2	0.736876626338158	3
C24D10.1	0.737596864602842	3
Y7A5A.10	0.737632332382357	3
efhc-1	0.738161485366875	3
rig-5	0.738789230920015	3
F16B3.3	0.739167074253644	3
F28H6.8	0.739572955000921	3
cutl-16	0.739728311030395	3
F52G3.5	0.739829427288785	3
mlt-11	0.740835300874967	3
R03C1.1	0.740876454962462	3
fipr-26	0.740883717860128	3
F34H10.2	0.741270440265186	3
sdz-12	0.74168429737351	3
lgc-44	0.741743801223405	3
H04M03.12	0.741901504494821	3
W04A8.3	0.742626573316057	3
T27F7.12	0.743010233402158	3
C07A4.3	0.743042290855363	3
F54C9.7	0.743365221256513	3
ins-20	0.743633999787426	3
C34H4.1	0.743856296268383	3
C11H1.5	0.7439503924738	3
ilys-2	0.744071882892622	3
D1005.2	0.745575952777009	3
F39H12.2	0.745678902373982	3
lgc-31	0.745689937537671	3
srw-85	0.745719737039457	3
nas-5	0.745854653135036	3
F27D9.7	0.746293881352808	3
peb-1	0.747193210888906	3
R09E10.8	0.747553457690027	3
hmit-1.2	0.7493558074992	3
npr-11	0.749712179339286	3
F57C7.4	0.750492614383331	3
exc-6	0.750622321855487	3
ZK370.6	0.750762099237196	3
ZK688.12	0.751180264143685	3
T05C12.11	0.751854244936561	3
F52G3.3	0.752339668390938	3
phlp-2	0.752355512418981	3
fbxb-18	0.752393749800629	3
nas-20	0.752400492211405	3
C27F2.1	0.752445060510572	3
cyp-29A4	0.75313575321418	3
T05D4.2	0.753470001944086	3
F25E5.3	0.753685551810734	3
his-73	0.753876298460001	3
K12H6.5	0.754250314607951	3
F58E6.11	0.754279006114515	3
R09B5.11	0.754322639755751	3
nlp-14	0.756067390025494	3
K08F4.12	0.75722558939671	3
pals-37	0.757534015064349	3
pes-23	0.758120519094226	3
C34C12.12	0.75825562730596	3
acr-5	0.758759129829271	3
Y44A6D.7	0.759743559833898	3
Y48G9A.7	0.75981207295952	3
F59A6.4	0.760330743222403	3
aakg-3	0.760412663002599	3
C37E2.2	0.760470322197019	3
T27A8.7	0.760806867738186	3
ZK1236.9	0.760988394350867	3
ugt-52	0.761434860157436	3
F54D12.8	0.76230556472843	3
W09C3.3	0.762992588858954	3
C30G12.4	0.763214030467287	3
M02G9.4	0.763475534969148	3
ZK154.1	0.763557474357278	3
ceh-48	0.763962928074718	3
pde-1	0.764172725966201	3
C03E10.3	0.765028839640608	3
F14F3.5	0.765504372132188	3
irld-26	0.766459430066161	3
K03A1.4	0.766679621790416	3
C17C3.5	0.76705878340127	3
F37D6.4	0.767289128342811	3
K07E3.9	0.767343805457967	3
cdh-12	0.767388958433462	3
nlp-19	0.767465199356942	3
Y65B4BR.1	0.767560749084907	3
wrt-6	0.76760484869274	3
mam-1	0.767680277763578	3
srh-201	0.767853292100011	3
dpy-20	0.767908994088039	3
ZK1067.4	0.76836981500236	3
Y6B3B.1	0.768379991349131	3
T28C6.5	0.768429111760554	3
Y105E8A.28	0.76941287837475	3
C14B9.3	0.769493103158984	3
F36G3.3	0.769709883411697	3
grl-20	0.769935168759249	3
srz-99	0.770075711997332	3
R03H10.6	0.770467879611633	3
axl-1	0.771174291518521	3
T04F3.2	0.77129613730784	3
mam-3	0.77147206452808	3
F23H11.7	0.772409336274112	3
fbxc-51	0.77290022667603	3
