Geneid	Mean of Geneid Strains	Standard Deviation of Geneid Strains
WBGene00196681	0.0000;	0.0000;
WBGene00195425	0.0000;	0.0000;
WBGene00022500	1460.6667;	1227.7471;
WBGene00022499	120.0000;	119.1414;
WBGene00022498	3.6667;	2.8674;
WBGene00022616	0.0000;	0.0000;
WBGene00045365	35.3333;	30.1257;
WBGene00195189	94.0000;	41.6653;
WBGene00022613	534.3333;	179.2398;
WBGene00022612	28.0000;	39.5980;
WBGene00201832	0.0000;	0.0000;
WBGene00023208	0.0000;	0.0000;
WBGene00022611	15.0000;	20.5102;
WBGene00022614	25.6667;	18.6607;
WBGene00022615	60.3333;	76.8563;
WBGene00201479	0.0000;	0.0000;
WBGene00199769	0.0000;	0.0000;
WBGene00198684	0.0000;	0.0000;
WBGene00197605	0.0000;	0.0000;
WBGene00022024	16.3333;	23.0988;
WBGene00022023	0.0000;	0.0000;
WBGene00016070	8.6667;	1.8856;
WBGene00016069	24.3333;	28.9406;
WBGene00016068	264.6667;	148.4236;
WBGene00016067	137.6667;	75.8961;
WBGene00006861	355.0000;	285.1327;
WBGene00016600	9.3333;	8.7305;
WBGene00196977	0.0000;	0.0000;
WBGene00195953	0.6667;	0.4714;
WBGene00197556	0.0000;	0.0000;
WBGene00022958	0.0000;	0.0000;
WBGene00006862	335.3333;	102.0599;
WBGene00000039	258.0000;	331.7439;
WBGene00198781	0.0000;	0.0000;
WBGene00195995	0.0000;	0.0000;
WBGene00200933	0.0000;	0.0000;
WBGene00201593	0.0000;	0.0000;
WBGene00199268	0.0000;	0.0000;
WBGene00006926	281992.6667;	187430.1895;
WBGene00044299	2.6667;	0.9428;
WBGene00200342	0.0000;	0.0000;
WBGene00016599	83.3333;	42.4683;
WBGene00000149	1668.0000;	1288.8494;
WBGene00197286	0.0000;	0.0000;
WBGene00198704	0.0000;	0.0000;
WBGene00195722	0.0000;	0.0000;
WBGene00200384	0.0000;	0.0000;
WBGene00197635	0.0000;	0.0000;
WBGene00198064	0.0000;	0.0000;
WBGene00198683	0.0000;	0.0000;
WBGene00195337	0.0000;	0.0000;
WBGene00198858	0.0000;	0.0000;
WBGene00199865	0.0000;	0.0000;
WBGene00016292	122.3333;	67.6133;
WBGene00206484	0.6667;	0.9428;
WBGene00001070	8.0000;	3.7417;
WBGene00016293	0.6667;	0.9428;
WBGene00016294	62.3333;	52.6519;
WBGene00017150	2.0000;	2.1602;
WBGene00020197	266.3333;	182.8521;
WBGene00173172	0.0000;	0.0000;
WBGene00044732	2.6667;	3.7712;
WBGene00198841	0.0000;	0.0000;
WBGene00195780	0.0000;	0.0000;
WBGene00196596	0.0000;	0.0000;
WBGene00020196	3.0000;	4.2426;
WBGene00020199	1130.0000;	347.0139;
WBGene00005711	0.0000;	0.0000;
WBGene00195507	0.0000;	0.0000;
WBGene00044584	6.6667;	6.6500;
WBGene00006983	45.6667;	54.7073;
WBGene00196023	0.0000;	0.0000;
WBGene00198381	0.0000;	0.0000;
WBGene00197582	0.0000;	0.0000;
WBGene00004145	38.3333;	28.6744;
WBGene00197948	0.0000;	0.0000;
WBGene00195316	0.0000;	0.0000;
WBGene00019250	1275.3333;	552.0974;
WBGene00197417	0.0000;	0.0000;
WBGene00198125	0.0000;	0.0000;
WBGene00019249	1726.3333;	650.8028;
WBGene00019251	0.0000;	0.0000;
WBGene00200305	0.0000;	0.0000;
WBGene00023313	3.0000;	2.8284;
WBGene00003477	294.6667;	211.0298;
WBGene00021323	257.0000;	148.9362;
WBGene00200999	0.0000;	0.0000;
WBGene00196909	0.0000;	0.0000;
WBGene00021326	27.0000;	33.3567;
WBGene00196351	0.0000;	0.0000;
WBGene00021322	2243.0000;	1189.8832;
WBGene00021325	1648.3333;	889.5806;
WBGene00021321	17.6667;	12.8149;
WBGene00201779	0.0000;	0.0000;
WBGene00200665	0.0000;	0.0000;
WBGene00021320	61.0000;	34.5640;
WBGene00195827	0.0000;	0.0000;
WBGene00021324	629.6667;	160.3586;
WBGene00198647	0.0000;	0.0000;
WBGene00002031	439.6667;	157.1418;
WBGene00021319	264.3333;	111.2125;
WBGene00017974	487.6667;	174.0351;
WBGene00023365	1.0000;	0.8165;
WBGene00000092	471.3333;	194.9980;
WBGene00197463	0.0000;	0.0000;
WBGene00017973	3.6667;	5.1854;
WBGene00174684	0.0000;	0.0000;
WBGene00006064	4.6667;	5.1854;
WBGene00200209	0.0000;	0.0000;
WBGene00199052	0.0000;	0.0000;
WBGene00201850	0.0000;	0.0000;
WBGene00023022	0.0000;	0.0000;
WBGene00200604	0.0000;	0.0000;
WBGene00196012	0.0000;	0.0000;
WBGene00198129	0.0000;	0.0000;
WBGene00198892	0.0000;	0.0000;
WBGene00202330	0.0000;	0.0000;
WBGene00016134	859.0000;	450.4583;
WBGene00016135	26.3333;	24.3903;
WBGene00016133	83.0000;	105.4546;
WBGene00199902	0.0000;	0.0000;
WBGene00016132	3.3333;	4.7140;
WBGene00016136	13.0000;	18.3848;
WBGene00016131	151.0000;	90.6238;
WBGene00006371	122.3333;	79.6088;
WBGene00003990	1509.6667;	492.1899;
WBGene00018037	1677.6667;	425.1073;
WBGene00197256	0.0000;	0.0000;
WBGene00018036	470.0000;	240.6089;
WBGene00002177	5.3333;	5.5578;
WBGene00018038	16.3333;	5.4365;
WBGene00077784	3.3333;	4.7140;
WBGene00018035	42.6667;	35.2641;
WBGene00018034	0.0000;	0.0000;
WBGene00195532	0.0000;	0.0000;
WBGene00015387	7.0000;	7.8740;
WBGene00196512	0.0000;	0.0000;
WBGene00015388	3.6667;	2.8674;
WBGene00196593	0.0000;	0.0000;
WBGene00015389	604.0000;	312.5199;
WBGene00015390	51.0000;	17.4547;
WBGene00016559	82.0000;	55.9345;
WBGene00022906	0.0000;	0.0000;
WBGene00016558	75.3333;	54.4814;
WBGene00197474	0.0000;	0.0000;
WBGene00196365	0.0000;	0.0000;
WBGene00196927	0.0000;	0.0000;
WBGene00198273	0.0000;	0.0000;
WBGene00197476	0.0000;	0.0000;
WBGene00196209	0.0000;	0.0000;
WBGene00195395	0.0000;	0.0000;
WBGene00016106	38.3333;	39.3813;
WBGene00044569	2.0000;	1.6330;
WBGene00016105	0.3333;	0.4714;
WBGene00200825	0.0000;	0.0000;
WBGene00022944	0.0000;	0.0000;
WBGene00201506	0.0000;	0.0000;
WBGene00200002	0.0000;	0.0000;
WBGene00200062	0.0000;	0.0000;
WBGene00202302	0.0000;	0.0000;
WBGene00201156	0.0000;	0.0000;
WBGene00202292	0.0000;	0.0000;
WBGene00016104	50.6667;	45.5217;
WBGene00219831	9.0000;	7.7889;
WBGene00016103	2214.0000;	1310.9587;
WBGene00201492	0.0000;	0.0000;
WBGene00196240	0.3333;	0.4714;
WBGene00195430	0.0000;	0.0000;
WBGene00197615	0.0000;	0.0000;
WBGene00197465	0.0000;	0.0000;
WBGene00199708	0.0000;	0.0000;
WBGene00199786	0.0000;	0.0000;
WBGene00200299	0.0000;	0.0000;
WBGene00197912	0.0000;	0.0000;
WBGene00197452	0.0000;	0.0000;
WBGene00198304	0.0000;	0.0000;
WBGene00195416	0.0000;	0.0000;
WBGene00001006	928.0000;	929.8520;
WBGene00196227	0.0000;	0.0000;
WBGene00201503	0.6667;	0.9428;
WBGene00022941	0.0000;	0.0000;
WBGene00022942	0.0000;	0.0000;
WBGene00022943	0.0000;	0.0000;
WBGene00016102	348.0000;	146.1666;
WBGene00018876	0.0000;	0.0000;
WBGene00018875	0.0000;	0.0000;
WBGene00198890	0.0000;	0.0000;
WBGene00199332	0.0000;	0.0000;
WBGene00198502	0.0000;	0.0000;
WBGene00044623	97.3333;	127.0442;
WBGene00202034	0.0000;	0.0000;
WBGene00020735	52.6667;	40.6639;
WBGene00171175	0.0000;	0.0000;
WBGene00201248	0.0000;	0.0000;
WBGene00199465	0.0000;	0.0000;
WBGene00020736	236.6667;	138.8868;
WBGene00020737	13.0000;	11.7757;
WBGene00172886	0.0000;	0.0000;
WBGene00020738	6569.0000;	3174.1784;
WBGene00016934	740.0000;	174.8275;
WBGene00202294	0.0000;	0.0000;
WBGene00197880	0.0000;	0.0000;
WBGene00002983	63.0000;	55.8987;
WBGene00199797	0.6667;	0.4714;
WBGene00200068	0.0000;	0.0000;
WBGene00197220	0.0000;	0.0000;
WBGene00198003	0.0000;	0.0000;
WBGene00196951	0.0000;	0.0000;
WBGene00197419	0.0000;	0.0000;
WBGene00195696	0.0000;	0.0000;
WBGene00195397	0.0000;	0.0000;
WBGene00196415	0.0000;	0.0000;
WBGene00202379	0.0000;	0.0000;
WBGene00016933	1.0000;	0.8165;
WBGene00016935	78.6667;	38.5861;
WBGene00198961	0.0000;	0.0000;
WBGene00016518	1.0000;	1.4142;
WBGene00200394	0.0000;	0.0000;
WBGene00197833	0.0000;	0.0000;
WBGene00003166	22.0000;	15.2971;
WBGene00198374	0.0000;	0.0000;
WBGene00197839	0.0000;	0.0000;
WBGene00006826	834.0000;	476.6578;
WBGene00017464	37.3333;	31.6474;
WBGene00199837	0.0000;	0.0000;
WBGene00017463	81.6667;	54.1007;
WBGene00199690	0.0000;	0.0000;
WBGene00200899	0.0000;	0.0000;
WBGene00006411	28.3333;	6.1283;
WBGene00201231	0.0000;	0.0000;
WBGene00195290	0.0000;	0.0000;
WBGene00020658	605.3333;	565.4251;
WBGene00044570	0.0000;	0.0000;
WBGene00020673	156.0000;	108.6309;
WBGene00005718	38.3333;	8.1786;
WBGene00020672	29.6667;	27.7889;
WBGene00020674	1318.3333;	1598.8415;
WBGene00198380	0.0000;	0.0000;
WBGene00197793	0.0000;	0.0000;
WBGene00199914	0.0000;	0.0000;
WBGene00199464	0.0000;	0.0000;
WBGene00201442	0.0000;	0.0000;
WBGene00200628	0.0000;	0.0000;
WBGene00199610	0.0000;	0.0000;
WBGene00001182	150.3333;	118.1252;
WBGene00202211	0.0000;	0.0000;
WBGene00200972	0.0000;	0.0000;
WBGene00196495	0.0000;	0.0000;
WBGene00195262	0.0000;	0.0000;
WBGene00198168	0.0000;	0.0000;
WBGene00200464	0.0000;	0.0000;
WBGene00020919	368.0000;	165.7770;
WBGene00020920	191.0000;	89.3346;
WBGene00044749	0.0000;	0.0000;
WBGene00020918	0.0000;	0.0000;
WBGene00020921	293.0000;	199.6447;
WBGene00199689	0.0000;	0.0000;
WBGene00197475	0.0000;	0.0000;
WBGene00201112	0.0000;	0.0000;
WBGene00200412	0.0000;	0.0000;
WBGene00195925	0.0000;	0.0000;
WBGene00195981	0.0000;	0.0000;
WBGene00198598	1.0000;	1.4142;
WBGene00000295	9.6667;	10.9646;
WBGene00022974	0.0000;	0.0000;
WBGene00022975	0.0000;	0.0000;
WBGene00197566	0.0000;	0.0000;
WBGene00022976	0.0000;	0.0000;
WBGene00017108	177.3333;	142.7266;
WBGene00016568	120.3333;	67.4306;
WBGene00004349	88.3333;	46.4782;
WBGene00197235	0.0000;	0.0000;
WBGene00196843	0.3333;	0.4714;
WBGene00199652	0.0000;	0.0000;
WBGene00201717	0.0000;	0.0000;
WBGene00202052	0.0000;	0.0000;
WBGene00199293	0.0000;	0.0000;
WBGene00196435	0.0000;	0.0000;
WBGene00200831	0.0000;	0.0000;
WBGene00196050	0.0000;	0.0000;
WBGene00196873	0.0000;	0.0000;
WBGene00170613	0.0000;	0.0000;
WBGene00197571	0.0000;	0.0000;
WBGene00016570	32.6667;	27.0842;
WBGene00198557	0.0000;	0.0000;
WBGene00201265	0.0000;	0.0000;
WBGene00201740	0.0000;	0.0000;
WBGene00196614	0.0000;	0.0000;
WBGene00196569	0.0000;	0.0000;
WBGene00198779	0.0000;	0.0000;
WBGene00197687	0.0000;	0.0000;
WBGene00016937	569.3333;	344.6857;
WBGene00199857	0.3333;	0.4714;
WBGene00198888	0.0000;	0.0000;
WBGene00016938	0.0000;	0.0000;
WBGene00196306	0.0000;	0.0000;
WBGene00006368	330.6667;	127.5678;
WBGene00004788	3887.0000;	1176.9387;
WBGene00018516	305.0000;	151.5344;
WBGene00045269	21.3333;	30.1699;
WBGene00018515	23.0000;	25.1529;
WBGene00195278	0.0000;	0.0000;
WBGene00197569	0.0000;	0.0000;
WBGene00195928	2.0000;	2.8284;
WBGene00018514	8.6667;	4.9889;
WBGene00196282	0.0000;	0.0000;
WBGene00195469	0.0000;	0.0000;
WBGene00199649	0.0000;	0.0000;
WBGene00197173	0.0000;	0.0000;
WBGene00200452	0.0000;	0.0000;
WBGene00018517	10.6667;	7.4087;
WBGene00199672	0.0000;	0.0000;
WBGene00202028	0.0000;	0.0000;
WBGene00201224	0.0000;	0.0000;
WBGene00197101	0.0000;	0.0000;
WBGene00023051	0.0000;	0.0000;
WBGene00199176	0.0000;	0.0000;
WBGene00023050	0.0000;	0.0000;
WBGene00202044	0.0000;	0.0000;
WBGene00003323	0.0000;	0.0000;
WBGene00017428	92.6667;	57.2266;
WBGene00045352	0.0000;	0.0000;
WBGene00201943	0.0000;	0.0000;
WBGene00196680	0.0000;	0.0000;
WBGene00195890	0.0000;	0.0000;
WBGene00198756	0.0000;	0.0000;
WBGene00199350	0.0000;	0.0000;
WBGene00197052	0.0000;	0.0000;
WBGene00200344	0.0000;	0.0000;
WBGene00201378	0.0000;	0.0000;
WBGene00201564	0.0000;	0.0000;
WBGene00197578	0.0000;	0.0000;
WBGene00197449	0.0000;	0.0000;
WBGene00201836	0.0000;	0.0000;
WBGene00198996	0.0000;	0.0000;
WBGene00200828	0.0000;	0.0000;
WBGene00201633	0.3333;	0.4714;
WBGene00196004	0.0000;	0.0000;
WBGene00001824	548.3333;	617.7866;
WBGene00017427	65.6667;	55.6197;
WBGene00017429	23.3333;	23.2140;
WBGene00169823	0.0000;	0.0000;
WBGene00021060	250.3333;	160.4459;
WBGene00196810	0.0000;	0.0000;
WBGene00199258	0.0000;	0.0000;
WBGene00004245	899.3333;	361.8529;
WBGene00198927	0.0000;	0.0000;
WBGene00021059	41.6667;	20.3688;
WBGene00001984	17.3333;	23.1132;
WBGene00200826	0.0000;	0.0000;
WBGene00201884	0.0000;	0.0000;
WBGene00195718	0.0000;	0.0000;
WBGene00196753	0.0000;	0.0000;
WBGene00198583	0.0000;	0.0000;
WBGene00199554	0.0000;	0.0000;
WBGene00200547	0.0000;	0.0000;
WBGene00199759	0.0000;	0.0000;
WBGene00006424	35.3333;	43.6985;
WBGene00201835	0.0000;	0.0000;
WBGene00201673	0.0000;	0.0000;
WBGene00196918	0.0000;	0.0000;
WBGene00195879	0.0000;	0.0000;
WBGene00198416	0.0000;	0.0000;
WBGene00165194	0.0000;	0.0000;
WBGene00200129	0.0000;	0.0000;
WBGene00200006	0.0000;	0.0000;
WBGene00199054	0.0000;	0.0000;
WBGene00202287	0.0000;	0.0000;
WBGene00018641	9.3333;	5.3125;
WBGene00201472	0.0000;	0.0000;
WBGene00001450	24.0000;	25.4689;
WBGene00196117	0.0000;	0.0000;
WBGene00202265	0.0000;	0.0000;
WBGene00195837	0.0000;	0.0000;
WBGene00018640	17.6667;	24.2808;
WBGene00195269	0.0000;	0.0000;
WBGene00196308	0.0000;	0.0000;
WBGene00018639	20.0000;	17.9072;
WBGene00198063	0.0000;	0.0000;
WBGene00019160	20.0000;	19.2527;
WBGene00195014	0.0000;	0.0000;
WBGene00195015	0.0000;	0.0000;
WBGene00021267	0.0000;	0.0000;
WBGene00167523	0.0000;	0.0000;
WBGene00199317	0.0000;	0.0000;
WBGene00023456	0.0000;	0.0000;
WBGene00021268	9.0000;	8.0416;
WBGene00200309	0.0000;	0.0000;
WBGene00001175	211.0000;	82.1746;
WBGene00044571	0.0000;	0.0000;
WBGene00016716	329.3333;	223.8844;
WBGene00003254	440.3333;	111.3683;
WBGene00019938	954.3333;	523.8221;
WBGene00019937	685.3333;	382.9885;
WBGene00201320	0.0000;	0.0000;
WBGene00019935	82.0000;	52.7320;
WBGene00002190	1077.0000;	538.8995;
WBGene00195877	0.0000;	0.0000;
WBGene00196914	0.0000;	0.0000;
WBGene00195795	0.3333;	0.4714;
WBGene00196632	0.0000;	0.0000;
WBGene00002224	4.3333;	3.2998;
WBGene00017718	27.3333;	14.5220;
WBGene00174322	6.3333;	5.7927;
WBGene00002125	4967.3333;	2629.1510;
WBGene00017717	103.6667;	87.4541;
WBGene00166158	0.0000;	0.0000;
WBGene00017716	36.6667;	49.7483;
WBGene00015622	4.3333;	6.1283;
WBGene00197859	0.0000;	0.0000;
WBGene00198623	0.0000;	0.0000;
WBGene00199961	0.0000;	0.0000;
WBGene00201468	0.0000;	0.0000;
WBGene00202010	0.0000;	0.0000;
WBGene00015625	13.3333;	10.6249;
WBGene00015623	84.6667;	40.5490;
WBGene00015624	119.0000;	54.4488;
WBGene00002146	136.6667;	99.8009;
WBGene00002023	1473.0000;	1032.2907;
WBGene00195383	0.0000;	0.0000;
WBGene00172287	0.0000;	0.0000;
WBGene00196687	1.0000;	1.4142;
WBGene00198364	0.0000;	0.0000;
WBGene00195664	0.0000;	0.0000;
WBGene00003911	1217.3333;	531.8373;
WBGene00196764	0.0000;	0.0000;
WBGene00201132	0.0000;	0.0000;
WBGene00202484	0.0000;	0.0000;
WBGene00199614	0.0000;	0.0000;
WBGene00200626	0.0000;	0.0000;
WBGene00016661	277.6667;	112.1735;
WBGene00001602	560.3333;	160.8236;
WBGene00004219	123.0000;	160.5553;
WBGene00198349	0.0000;	0.0000;
WBGene00195429	0.0000;	0.0000;
WBGene00001587	1.6667;	2.3570;
WBGene00196804	0.0000;	0.0000;
WBGene00200965	0.0000;	0.0000;
WBGene00199823	0.0000;	0.0000;
WBGene00200152	0.0000;	0.0000;
WBGene00016660	10.6667;	11.7284;
WBGene00016659	608.0000;	329.5118;
WBGene00016658	7503.6667;	7213.2453;
WBGene00016662	18.3333;	15.3261;
WBGene00002007	24445.0000;	7427.2744;
WBGene00015801	237.6667;	132.1119;
WBGene00198936	0.6667;	0.9428;
WBGene00015800	797.6667;	190.8094;
WBGene00015805	4.3333;	6.1283;
WBGene00015802	1372.6667;	1121.1073;
WBGene00004193	128.3333;	83.2039;
WBGene00015799	1.0000;	1.4142;
WBGene00015798	1.3333;	0.9428;
WBGene00003778	79.6667;	62.2325;
WBGene00201343	0.0000;	0.0000;
WBGene00015803	1537.6667;	479.8752;
WBGene00022202	34.6667;	35.0365;
WBGene00196363	0.0000;	0.0000;
WBGene00016423	89.3333;	31.0841;
WBGene00195312	0.0000;	0.0000;
WBGene00198378	0.0000;	0.0000;
WBGene00200361	0.0000;	0.0000;
WBGene00199425	0.0000;	0.0000;
WBGene00202391	0.0000;	0.0000;
WBGene00198717	0.0000;	0.0000;
WBGene00198524	0.0000;	0.0000;
WBGene00198191	0.0000;	0.0000;
WBGene00003846	54.6667;	56.3106;
WBGene00197000	0.0000;	0.0000;
WBGene00195786	0.0000;	0.0000;
WBGene00201614	0.0000;	0.0000;
WBGene00200792	0.0000;	0.0000;
WBGene00200066	0.0000;	0.0000;
WBGene00199231	0.0000;	0.0000;
WBGene00196476	0.0000;	0.0000;
WBGene00197118	0.0000;	0.0000;
WBGene00196920	0.0000;	0.0000;
WBGene00201756	0.0000;	0.0000;
WBGene00198433	0.0000;	0.0000;
WBGene00196132	0.0000;	0.0000;
WBGene00020786	51.0000;	30.8653;
WBGene00020785	5.6667;	6.6500;
WBGene00077592	5.0000;	7.0711;
WBGene00194983	1.3333;	1.8856;
WBGene00020484	9.6667;	10.3387;
WBGene00020487	5.6667;	3.0912;
WBGene00020483	0.6667;	0.9428;
WBGene00206360	0.6667;	0.9428;
WBGene00195168	1.6667;	1.6997;
WBGene00020485	0.6667;	0.9428;
WBGene00000905	7.3333;	2.8674;
WBGene00000245	264.6667;	141.2099;
WBGene00077690	248.6667;	106.3965;
WBGene00020486	184.6667;	46.0821;
WBGene00197710	0.0000;	0.0000;
WBGene00015782	13.6667;	10.2089;
WBGene00015779	130.6667;	125.4600;
WBGene00198494	0.0000;	0.0000;
WBGene00199223	0.0000;	0.0000;
WBGene00199974	0.0000;	0.0000;
WBGene00195957	0.0000;	0.0000;
WBGene00197190	0.0000;	0.0000;
WBGene00196584	0.0000;	0.0000;
WBGene00197061	0.0000;	0.0000;
WBGene00199194	0.0000;	0.0000;
WBGene00198602	0.0000;	0.0000;
WBGene00200407	0.0000;	0.0000;
WBGene00199386	0.6667;	0.9428;
WBGene00202421	0.0000;	0.0000;
WBGene00201426	0.0000;	0.0000;
WBGene00197992	0.0000;	0.0000;
WBGene00022925	0.0000;	0.0000;
WBGene00201959	0.0000;	0.0000;
WBGene00202377	0.0000;	0.0000;
WBGene00195692	0.0000;	0.0000;
WBGene00200959	0.0000;	0.0000;
WBGene00202021	0.0000;	0.0000;
WBGene00198397	0.0000;	0.0000;
WBGene00001803	13.6667;	10.8730;
WBGene00015780	418.0000;	137.9589;
WBGene00002024	229.3333;	134.9971;
WBGene00198962	0.0000;	0.0000;
WBGene00196876	0.0000;	0.0000;
WBGene00015781	177.0000;	248.1975;
WBGene00197921	0.0000;	0.0000;
WBGene00201486	0.0000;	0.0000;
WBGene00015778	17436.6667;	6844.4744;
WBGene00200410	0.0000;	0.0000;
WBGene00199410	0.0000;	0.0000;
WBGene00021050	866.3333;	669.8504;
WBGene00219743	4.0000;	2.9439;
WBGene00021051	624.0000;	343.0578;
WBGene00021049	754.0000;	345.8217;
WBGene00021048	617.3333;	413.2250;
WBGene00199222	0.0000;	0.0000;
WBGene00000739	765.6667;	576.0401;
WBGene00020331	14.0000;	13.5892;
WBGene00023132	0.3333;	0.4714;
WBGene00002976	12.0000;	14.8997;
WBGene00198198	0.0000;	0.0000;
WBGene00023133	0.0000;	0.0000;
WBGene00003394	188.0000;	55.6836;
WBGene00020330	32.0000;	32.8938;
WBGene00199678	0.0000;	0.0000;
WBGene00020420	0.0000;	0.0000;
WBGene00020421	22.0000;	17.2047;
WBGene00198474	0.0000;	0.0000;
WBGene00197862	0.0000;	0.0000;
WBGene00000740	425.6667;	272.7506;
WBGene00000741	313.6667;	229.4317;
WBGene00196849	0.0000;	0.0000;
WBGene00000742	152.0000;	108.4835;
WBGene00000743	203.3333;	136.2163;
WBGene00000744	0.0000;	0.0000;
WBGene00195540	0.0000;	0.0000;
WBGene00015381	84.0000;	55.9702;
WBGene00166028	0.0000;	0.0000;
WBGene00015378	230.6667;	142.8293;
WBGene00015379	0.0000;	0.0000;
WBGene00015377	4.6667;	2.6247;
WBGene00015376	6.3333;	5.7927;
WBGene00015380	1.6667;	2.3570;
WBGene00015382	45.0000;	22.1961;
WBGene00015375	2.0000;	2.8284;
WBGene00015374	0.0000;	0.0000;
WBGene00015373	0.3333;	0.4714;
WBGene00202206	0.0000;	0.0000;
WBGene00006316	0.0000;	0.0000;
WBGene00015372	1.0000;	1.4142;
WBGene00003053	6102.6667;	2017.7719;
WBGene00020130	19.6667;	27.1088;
WBGene00020691	9.3333;	13.1993;
WBGene00044572	2.3333;	2.6247;
WBGene00197816	0.0000;	0.0000;
WBGene00198837	0.0000;	0.0000;
WBGene00196784	0.0000;	0.0000;
WBGene00195698	0.0000;	0.0000;
WBGene00198819	0.0000;	0.0000;
WBGene00197806	0.0000;	0.0000;
WBGene00195554	0.0000;	0.0000;
WBGene00001622	27.0000;	17.6635;
WBGene00003495	7947.0000;	6095.9056;
WBGene00195820	0.0000;	0.0000;
WBGene00020690	23.0000;	15.6418;
WBGene00020692	21.3333;	17.4420;
WBGene00206386	13.6667;	8.6538;
WBGene00019617	4913.3333;	3118.6007;
WBGene00019618	0.0000;	0.0000;
WBGene00199828	0.0000;	0.0000;
WBGene00200928	0.0000;	0.0000;
WBGene00077721	0.0000;	0.0000;
WBGene00045265	124.6667;	92.3809;
WBGene00206388	1.3333;	0.9428;
WBGene00019622	1.0000;	0.8165;
WBGene00019619	9508.3333;	7763.9728;
WBGene00019620	3872.3333;	1581.4876;
WBGene00001715	3.6667;	5.1854;
WBGene00019621	0.6667;	0.9428;
WBGene00003551	7.6667;	5.5578;
WBGene00198027	0.0000;	0.0000;
WBGene00003877	1485.0000;	894.2543;
WBGene00019383	0.0000;	0.0000;
WBGene00015784	5.0000;	5.7155;
WBGene00015785	0.0000;	0.0000;
WBGene00044573	2.0000;	1.6330;
WBGene00015786	7.6667;	5.7349;
WBGene00015788	148.6667;	134.6361;
WBGene00015783	50.3333;	31.4360;
WBGene00001517	6.3333;	5.7927;
WBGene00197206	0.0000;	0.0000;
WBGene00200444	0.0000;	0.0000;
WBGene00199632	0.0000;	0.0000;
WBGene00201481	0.0000;	0.0000;
WBGene00200226	0.0000;	0.0000;
WBGene00196489	0.0000;	0.0000;
WBGene00015787	81.3333;	34.4513;
WBGene00000393	565.6667;	201.4023;
WBGene00001619	2.3333;	2.6247;
WBGene00173307	0.0000;	0.0000;
WBGene00044605	296.6667;	205.9131;
WBGene00017688	410.0000;	311.3883;
WBGene00195483	0.0000;	0.0000;
WBGene00201069	0.0000;	0.0000;
WBGene00201903	0.0000;	0.0000;
WBGene00195944	0.0000;	0.0000;
WBGene00196355	0.0000;	0.0000;
WBGene00197366	0.0000;	0.0000;
WBGene00198319	0.0000;	0.0000;
WBGene00017687	449.3333;	241.3715;
WBGene00199518	0.0000;	0.0000;
WBGene00200355	0.6667;	0.4714;
WBGene00017690	86.6667;	57.9904;
WBGene00017691	3360.3333;	2035.7843;
WBGene00020505	0.0000;	0.0000;
WBGene00020504	454.6667;	287.6727;
WBGene00043981	6.6667;	8.7305;
WBGene00020506	4.3333;	5.4365;
WBGene00201330	0.0000;	0.0000;
WBGene00202424	0.0000;	0.0000;
WBGene00196289	0.0000;	0.0000;
WBGene00197903	0.0000;	0.0000;
WBGene00197581	0.0000;	0.0000;
WBGene00198618	0.0000;	0.0000;
WBGene00196737	0.0000;	0.0000;
WBGene00195961	0.0000;	0.0000;
WBGene00020885	0.0000;	0.0000;
WBGene00195768	0.0000;	0.0000;
WBGene00198632	0.0000;	0.0000;
WBGene00200977	0.0000;	0.0000;
WBGene00196613	0.0000;	0.0000;
WBGene00020884	115.0000;	95.9618;
WBGene00201863	0.0000;	0.0000;
WBGene00023154	0.0000;	0.0000;
WBGene00020886	670.0000;	597.1973;
WBGene00020887	6.3333;	6.1824;
WBGene00023352	0.0000;	0.0000;
WBGene00023275	1.0000;	1.4142;
WBGene00044574	3.6667;	2.6247;
WBGene00000786	14841.3333;	9644.1397;
WBGene00044297	4.3333;	5.4365;
WBGene00201003	0.0000;	0.0000;
WBGene00195812	0.0000;	0.0000;
WBGene00016088	1062.0000;	825.3084;
WBGene00002233	35.0000;	37.2111;
WBGene00016090	3.0000;	2.8284;
WBGene00016089	4.0000;	4.3205;
WBGene00198646	0.0000;	0.0000;
WBGene00201905	0.0000;	0.0000;
WBGene00003710	33.3333;	24.7970;
WBGene00016976	2.0000;	1.6330;
WBGene00016975	26.0000;	22.0907;
WBGene00201006	0.0000;	0.0000;
WBGene00003727	13.6667;	16.5798;
WBGene00198103	0.0000;	0.0000;
WBGene00200597	0.0000;	0.0000;
WBGene00000745	14.0000;	15.1217;
WBGene00018174	450.3333;	327.6150;
WBGene00044575	0.0000;	0.0000;
WBGene00018175	19.6667;	25.0377;
WBGene00199598	0.0000;	0.0000;
WBGene00202199	0.0000;	0.0000;
WBGene00202217	0.0000;	0.0000;
WBGene00201178	0.0000;	0.0000;
WBGene00199429	0.0000;	0.0000;
WBGene00200239	0.0000;	0.0000;
WBGene00197389	0.0000;	0.0000;
WBGene00198167	0.0000;	0.0000;
WBGene00201700	0.0000;	0.0000;
WBGene00195513	0.0000;	0.0000;
WBGene00200118	0.0000;	0.0000;
WBGene00018173	1.0000;	1.4142;
WBGene00018176	0.6667;	0.9428;
WBGene00018172	0.0000;	0.0000;
WBGene00201158	0.0000;	0.0000;
WBGene00200518	0.0000;	0.0000;
